epoch,loss,acc
1,0.8813941666574189,3.676190476190476
2,12.52542118881688,6.821428571428571
3,24.04289051402699,9.047619047619047
4,35.424537150065106,10.364285714285714
5,46.67113693699692,11.661904761904761
6,57.82422078450521,13.314285714285715
7,68.81222571170692,14.611904761904762
8,79.72192068388968,14.847619047619048
9,90.57880212032434,16.228571428571428
10,101.32336166844223,16.654761904761905
11,112.02097722833807,17.052380952380954
12,122.68886570785985,17.928571428571427
13,133.28641542376894,17.98095238095238
14,143.8901933149858,18.807142857142857
15,154.4034286961411,18.89761904761905
16,164.95930397727273,19.266666666666666
17,175.4487227006392,19.685714285714287
18,185.98588349313448,19.735714285714284
19,196.4894930752841,20.311904761904763
20,207.01658380681818,20.330952380952382
21,217.4154962713068,21.16190476190476
22,227.98467980587122,21.288095238095238
23,238.46353352864583,21.597619047619048
24,248.9599823922822,21.55
25,259.38839888139205,21.083333333333332
26,269.82394353693184,21.79047619047619
27,280.35704604640154,22.08809523809524
28,290.8629971590909,22.283333333333335
29,301.3819106593277,22.123809523809523
30,311.7520241477273,22.692857142857143
31,322.32691613399624,22.483333333333334
32,332.79261585582384,23.185714285714287
33,343.3078058416193,23.011904761904763
34,353.8296046401515,22.976190476190474
35,364.2272860440341,23.14761904761905
36,374.75309614701706,23.795238095238094
37,385.19989864464964,23.9
38,395.5694580078125,23.914285714285715
39,406.2127323035038,23.707142857142856
40,416.5641912286932,24.39047619047619
41,427.0141512784091,24.395238095238096
42,426.82635978929926,24.63809523809524
43,426.62077118844695,24.76904761904762
44,426.4447813091856,24.676190476190477
45,426.3591560132576,24.95952380952381
46,426.0741861979167,24.902380952380952
47,425.85425544507575,24.564285714285713
48,425.78760505445075,24.847619047619048
49,425.6377056699811,25.116666666666667
50,425.48662257339015,25.090476190476192
51,425.3643732244318,25.464285714285715
52,425.2823952414773,25.35952380952381
53,425.1722138375947,25.435714285714287
54,425.1329752604167,25.67142857142857
55,424.97522786458336,25.935714285714287
56,424.8864124644886,25.79047619047619
57,424.71040778882576,25.692857142857143
58,424.68795720880684,25.866666666666667
59,424.60421697443184,25.86190476190476
60,424.50403793797346,26.15
61,424.4427897135417,26.335714285714285
62,424.2750651041667,26.323809523809523
63,424.32722241950756,26.20952380952381
64,424.06321910511366,26.3
65,424.0879971590909,26.457142857142856
66,424.03571407433714,26.373809523809523
67,423.92259558475376,26.36190476190476
68,423.8808963660038,26.7
69,423.84535984848486,26.466666666666665
70,423.771826171875,26.497619047619047
71,423.82869762073864,26.419047619047618
72,423.70617749763255,26.61190476190476
73,423.6944543087121,26.71904761904762
74,423.5528349905303,26.93095238095238
75,423.53060635653407,26.711904761904762
76,423.48083422111745,26.87857142857143
77,423.41493104876895,26.723809523809525
78,423.4835271661932,26.840476190476192
79,423.39884736032195,26.9
80,423.50297407670456,26.75
81,423.4673473011364,27.22142857142857
82,423.48126035748106,26.854761904761904
83,423.35919596354165,26.776190476190475
84,423.38601740056816,26.945238095238096
85,423.3408602627841,26.876190476190477
86,423.2539535984848,27.288095238095238
87,423.3011881510417,26.935714285714287
88,423.29575639204546,26.995238095238093
89,423.3679258404356,27.32857142857143
90,423.33180782433715,26.957142857142856
91,423.32468039772726,27.061904761904763
92,423.27863843513256,27.302380952380954
93,423.30662730823866,27.10238095238095
94,423.26462772253785,27.10952380952381
95,423.21609552556816,27.104761904761904
96,423.3188861268939,26.947619047619046
97,423.24278971354164,27.047619047619047
98,423.2019279711174,27.29047619047619
99,423.32756717566286,27.176190476190477
100,423.17821081912876,27.173809523809524
