epoch,loss,acc
1,4.60731740295887,1.0857142857142856
2,4.602716773748398,1.0333333333333334
3,4.598504066467285,1.0928571428571427
4,4.5920050740242,1.4428571428571428
5,4.575782150030136,2.204761904761905
6,4.503324970602989,3.954761904761905
7,4.362369567155838,5.445238095238095
8,4.2152771800756454,6.504761904761905
9,4.117481142282486,7.580952380952381
10,4.032280154526234,7.726190476190476
11,3.9732779189944267,9.107142857142858
12,3.9080698490142822,10.626190476190477
13,3.848828300833702,11.252380952380953
14,3.7654773741960526,11.754761904761905
15,3.724019780755043,12.209523809523809
16,3.649115838110447,11.959523809523809
17,3.629538930952549,14.811904761904762
18,3.57828701287508,15.271428571428572
19,3.517445296049118,15.769047619047619
20,3.4817171916365623,15.464285714285714
21,3.4236816689372063,18.492857142857144
22,3.3841600120067596,16.914285714285715
23,3.361535981297493,17.385714285714286
24,3.348278321325779,13.414285714285715
25,3.351308524608612,16.864285714285714
26,3.2848568856716156,19.235714285714284
27,3.224240407347679,20.164285714285715
28,3.256490096449852,19.752380952380953
29,3.1901536360383034,17.70952380952381
30,3.161300078034401,20.014285714285716
31,3.1481370627880096,20.466666666666665
32,3.062349744141102,20.76904761904762
33,3.058826871216297,20.752380952380953
34,3.0403441563248634,19.271428571428572
35,3.003474570810795,22.364285714285714
36,2.9352205246686935,20.65714285714286
37,2.999341495335102,22.292857142857144
38,2.898801624774933,24.066666666666666
39,2.878322049975395,22.954761904761906
40,2.829797126352787,22.24047619047619
41,2.8471242114901543,23.60238095238095
42,2.81719508767128,25.419047619047618
43,2.7535640969872475,20.41190476190476
44,2.8189190104603767,23.183333333333334
45,2.7727805972099304,23.88809523809524
46,2.732802338898182,24.38809523809524
47,2.6901798397302628,25.314285714285713
48,2.6438255310058594,25.33809523809524
49,2.6022191271185875,26.080952380952382
50,2.594291426241398,26.264285714285716
51,2.567963071167469,25.366666666666667
52,2.5697110667824745,24.423809523809524
53,2.5859070792794228,26.545238095238094
54,2.5246145129203796,25.95
55,2.5033077523112297,21.066666666666666
56,2.5152582824230194,26.788095238095238
57,2.4752587899565697,26.152380952380952
58,2.443686969578266,26.90714285714286
59,2.4010593593120575,25.79047619047619
60,2.4088964983820915,25.047619047619047
61,2.4009471759200096,28.261904761904763
62,2.360602654516697,29.15714285714286
63,2.3465759232640266,29.26904761904762
64,2.2776846289634705,27.264285714285716
65,2.2993447929620743,27.25952380952381
66,2.274263873696327,29.438095238095237
67,2.2287747859954834,27.635714285714286
68,2.259243294596672,29.645238095238096
69,2.1836385056376457,29.073809523809523
70,2.1777301728725433,29.571428571428573
71,2.1633699722588062,29.797619047619047
72,2.1235993169248104,29.754761904761907
73,2.0879723988473415,30.457142857142856
74,2.0627317652106285,28.566666666666666
75,2.0253975316882133,30.65
76,2.002997063100338,30.728571428571428
77,1.9828535504639149,31.0
78,1.9212883226573467,31.335714285714285
79,1.9469505362212658,31.314285714285713
80,1.9078099057078362,31.152380952380952
81,1.8898297771811485,32.08571428571429
82,1.857008557766676,31.964285714285715
83,1.8139132373034954,31.914285714285715
84,1.8191646970808506,32.964285714285715
85,1.7660568468272686,32.83095238095238
86,1.7594670318067074,32.62619047619047
87,1.7439701780676842,32.99761904761905
88,1.6854769811034203,32.97380952380952
89,1.643109753727913,33.142857142857146
90,1.6377789303660393,33.352380952380955
91,1.6229716762900352,33.326190476190476
92,1.5833112224936485,33.464285714285715
93,1.5922666229307652,33.47857142857143
94,1.5647608190774918,33.65952380952381
95,1.5778757221996784,33.55
96,1.5445557124912739,33.7047619047619
97,1.541578784584999,33.81666666666667
98,1.5372782051563263,33.542857142857144
99,1.533602524548769,33.833333333333336
100,1.5316619165241718,33.74523809523809
